quantile,npv_eur
0.2119,-39914.64755555556
0.21200000000000002,-39879.15999999999
0.2121,-39843.67244444443
0.2122,-39808.184888888885
0.21230000000000002,-39772.69733333333
0.2124,-39737.20977777778
0.21250000000000002,-39701.72222222221
0.2126,-39666.234666666656
0.2127,-39630.74711111111
0.21280000000000002,-39595.25955555555
0.2129,-39559.772000000004
0.21300000000000002,-39524.284444444434
0.2131,-39488.79688888888
0.2132,-39453.30933333333
0.21330000000000002,-39417.821777777775
0.2134,-39382.33422222223
0.21350000000000002,-39346.84666666665
0.2136,-39311.3591111111
0.2137,-39275.871555555554
0.21380000000000002,-39240.384
0.2139,-39204.89644444445
0.21400000000000002,-39169.40888888887
0.2141,-39133.921333333325
0.2142,-39098.43377777777
0.21430000000000002,-39062.94622222222
0.2144,-39027.458666666666
0.21450000000000002,-38991.971111111096
0.2146,-38956.48355555555
0.2147,-38920.99599999999
0.21480000000000002,-38885.508444444444
0.2149,-38850.02088888889
0.215,-38814.53333333334
0.2151,-38779.04577777777
0.2152,-38743.558222222215
0.21530000000000002,-38708.07066666667
0.2154,-38672.58311111111
0.2155,-38637.09555555556
0.2156,-38601.60799999999
0.2157,-38566.12044444444
0.21580000000000002,-38530.63288888889
0.2159,-38495.145333333334
0.216,-38459.657777777786
0.21610000000000001,-38424.170222222216
0.2162,-38388.68266666666
0.21630000000000002,-38353.19511111111
0.2164,-38317.70755555556
0.2165,-38282.22000000001
0.21660000000000001,-38246.73244444443
0.2167,-38211.24488888888
0.21680000000000002,-38175.75733333333
0.2169,-38140.26977777778
0.217,-38104.78222222223
0.21710000000000002,-38069.294666666654
0.2172,-38033.807111111106
0.21730000000000002,-37998.31955555555
0.2174,-37962.832
0.2175,-37927.34444444445
0.21760000000000002,-37891.85688888888
0.2177,-37856.36933333333
0.21780000000000002,-37820.88177777777
0.2179,-37785.394222222225
0.218,-37749.90666666667
0.21810000000000002,-37714.4191111111
0.2182,-37678.93155555555
0.21830000000000002,-37643.443999999996
0.2184,-37607.95644444445
0.2185,-37572.46888888889
0.21860000000000002,-37536.98133333332
0.2187,-37501.493777777774
0.21880000000000002,-37466.00622222222
0.2189,-37430.51866666667
0.219,-37395.031111111115
0.21910000000000002,-37359.543555555545
0.2192,-37324.05599999999
0.21930000000000002,-37288.56844444444
0.2194,-37253.080888888886
0.2195,-37217.59333333334
0.21960000000000002,-37182.10577777777
0.2197,-37146.61822222221
0.21980000000000002,-37111.130666666664
0.2199,-37075.64311111111
0.22,-37040.15555555556
0.22010000000000002,-37004.66799999999
0.2202,-36969.180444444435
0.22030000000000002,-36933.69288888889
0.2204,-36898.20533333333
0.2205,-36862.71777777778
0.22060000000000002,-36827.23022222221
0.2207,-36791.74266666666
0.22080000000000002,-36756.25511111111
0.2209,-36720.767555555554
0.221,-36685.280000000006
0.22110000000000002,-36649.792444444436
0.2212,-36614.30488888888
0.22130000000000002,-36578.81733333333
0.2214,-36543.32977777778
0.2215,-36507.84222222223
0.22160000000000002,-36472.35466666665
0.2217,-36436.8671111111
0.2218,-36401.37955555555
0.22190000000000001,-36365.892
0.222,-36330.40444444445
0.22210000000000002,-36294.916888888874
0.2222,-36259.429333333326
0.2223,-36223.94177777777
0.22240000000000001,-36188.45422222222
0.2225,-36152.96666666667
0.22260000000000002,-36117.4791111111
0.2227,-36081.99155555555
0.2228,-36046.50399999999
0.22290000000000001,-36011.016444444445
0.223,-35975.52888888889
0.22310000000000002,-35940.04133333332
0.2232,-35904.55377777777
0.2233,-35869.066222222216
0.22340000000000002,-35833.57866666667
0.2235,-35798.09111111111
0.22360000000000002,-35762.60355555554
0.2237,-35727.115999999995
0.2238,-35691.62844444444
0.22390000000000002,-35656.14088888889
0.224,-35620.653333333335
0.22410000000000002,-35585.165777777765
0.2242,-35549.67822222221
0.2243,-35514.19066666666
0.22440000000000002,-35478.703111111114
0.2245,-35443.21555555556
0.22460000000000002,-35407.72799999999
0.2247,-35372.24044444443
0.2248,-35336.752888888885
0.22490000000000002,-35301.26533333333
0.225,-35265.77777777778
0.22510000000000002,-35230.29022222221
0.2252,-35194.802666666656
0.2253,-35159.31511111111
0.22540000000000002,-35123.82755555555
0.2255,-35088.340000000004
0.22560000000000002,-35052.852444444434
0.2257,-35017.36488888888
0.2258,-34981.87733333333
0.22590000000000002,-34946.389777777775
0.226,-34910.90222222223
0.22610000000000002,-34875.41466666666
0.2262,-34839.9271111111
0.2263,-34804.43955555555
0.22640000000000002,-34768.952
0.2265,-34733.46444444445
0.22660000000000002,-34697.97688888887
0.2267,-34662.489333333324
0.2268,-34627.001777777776
0.22690000000000002,-34591.51422222222
0.227,-34556.02666666667
0.22710000000000002,-34520.539111111095
0.2272,-34485.05155555555
0.2273,-34449.56399999999
0.22740000000000002,-34414.07644444444
0.2275,-34378.58888888889
0.22760000000000002,-34343.10133333332
0.2277,-34307.61377777777
0.2278,-34272.126222222214
0.22790000000000002,-34236.638666666666
0.228,-34201.15111111111
0.2281,-34165.66355555556
0.22820000000000001,-34130.17599999999
0.2283,-34094.68844444444
0.22840000000000002,-34059.20088888889
0.2285,-34023.71333333333
0.2286,-33988.225777777785
0.22870000000000001,-33952.738222222215
0.2288,-33917.25066666666
0.22890000000000002,-33881.76311111111
0.229,-33846.275555555556
0.2291,-33810.78800000001
0.22920000000000001,-33775.30044444443
0.2293,-33739.81288888888
0.22940000000000002,-33704.325333333334
0.2295,-33668.83777777778
0.2296,-33633.35022222223
0.22970000000000002,-33597.86266666665
0.2298,-33562.375111111105
0.22990000000000002,-33526.88755555555
0.23,-33491.4
0.2301,-33455.912444444446
0.23020000000000002,-33420.424888888876
0.2303,-33384.93733333333
0.23040000000000002,-33349.44977777777
0.2305,-33313.962222222224
0.2306,-33278.47466666667
0.23070000000000002,-33242.9871111111
0.2308,-33207.49955555555
0.23090000000000002,-33172.011999999995
0.231,-33136.52444444445
0.2311,-33101.03688888889
0.23120000000000002,-33065.54933333332
0.2313,-33030.06177777777
0.23140000000000002,-32994.57422222222
0.2315,-32959.08666666667
0.2316,-32923.599111111114
0.23170000000000002,-32888.111555555544
0.2318,-32852.623999999996
0.23190000000000002,-32817.13644444444
0.232,-32781.64888888889
0.2321,-32746.161333333337
0.23220000000000002,-32710.673777777767
0.2323,-32675.18622222221
0.23240000000000002,-32639.698666666663
0.2325,-32604.211111111108
0.2326,-32568.72355555556
0.23270000000000002,-32533.23599999999
0.2328,-32497.748444444434
0.23290000000000002,-32462.260888888886
0.233,-32426.77333333333
0.2331,-32391.285777777783
0.23320000000000002,-32355.798222222213
0.2333,-32320.310666666657
0.23340000000000002,-32284.82311111111
0.2335,-32249.335555555554
0.2336,-32213.848000000005
0.23370000000000002,-32178.360444444435
0.2338,-32142.87288888888
0.23390000000000002,-32107.38533333333
0.234,-32071.897777777776
0.2341,-32036.41022222223
0.23420000000000002,-32000.92266666666
0.2343,-31965.435111111103
0.23440000000000003,-31929.947555555555
0.23450000000000001,-31894.46
0.2346,-31858.97244444445
0.23470000000000002,-31823.48488888888
0.2348,-31787.99733333332
0.2349,-31752.50977777777
0.23500000000000001,-31717.022222222222
0.2351,-31681.534666666674
0.23520000000000002,-31646.047111111096
0.2353,-31610.55955555555
0.2354,-31575.072
0.23550000000000001,-31539.584444444437
0.2356,-31504.09688888889
0.23570000000000002,-31468.609333333327
0.2358,-31433.121777777764
0.2359,-31397.634222222216
0.23600000000000002,-31362.146666666667
0.2361,-31326.65911111112
0.23620000000000002,-31291.171555555542
0.2363,-31255.683999999994
0.2364,-31220.196444444446
0.23650000000000002,-31184.708888888883
0.2366,-31149.221333333335
0.23670000000000002,-31113.733777777772
0.2368,-31078.24622222221
0.2369,-31042.75866666666
0.23700000000000002,-31007.271111111113
0.2371,-30971.783555555565
0.23720000000000002,-30936.295999999988
0.2373,-30900.80844444444
0.2374,-30865.320888888877
0.23750000000000002,-30829.83333333333
0.2376,-30794.34577777778
0.23770000000000002,-30758.858222222203
0.2378,-30723.370666666655
0.2379,-30687.883111111107
0.23800000000000002,-30652.39555555556
0.2381,-30616.907999999996
0.23820000000000002,-30581.420444444433
0.2383,-30545.932888888885
0.2384,-30510.445333333322
0.23850000000000002,-30474.957777777774
0.2386,-30439.470222222226
0.23870000000000002,-30403.98266666665
0.2388,-30368.4951111111
0.2389,-30333.007555555552
0.23900000000000002,-30297.520000000004
0.2391,-30262.03244444444
0.23920000000000002,-30226.54488888888
0.2393,-30191.05733333333
0.2394,-30155.569777777768
0.23950000000000002,-30120.08222222222
0.2396,-30084.59466666667
0.23970000000000002,-30049.107111111094
0.2398,-30013.619555555546
0.2399,-29978.131999999998
0.24000000000000002,-29942.64444444445
0.2401,-29907.156888888887
0.24020000000000002,-29871.669333333324
0.2403,-29836.18177777776
0.2404,-29800.694222222213
0.24050000000000002,-29765.206666666665
0.2406,-29729.719111111117
0.24070000000000003,-29694.23155555554
0.24080000000000001,-29658.74399999999
0.2409,-29623.256444444443
0.24100000000000002,-29587.76888888888
0.2411,-29552.281333333332
0.2412,-29516.793777777784
0.24130000000000001,-29481.306222222207
0.2414,-29445.81866666666
0.24150000000000002,-29410.33111111111
0.2416,-29374.843555555562
0.2417,-29339.356
0.24180000000000001,-29303.868444444437
0.2419,-29268.38088888889
0.24200000000000002,-29232.893333333326
0.2421,-29197.405777777778
0.2422,-29161.91822222223
0.24230000000000002,-29126.430666666653
0.2424,-29090.943111111104
0.24250000000000002,-29055.455555555556
0.2426,-29019.968000000008
0.2427,-28984.480444444445
0.24280000000000002,-28948.992888888883
0.2429,-28913.50533333332
0.24300000000000002,-28878.01777777777
0.2431,-28842.530222222224
0.2432,-28807.042666666675
0.24330000000000002,-28771.555111111098
0.2434,-28736.06755555555
0.24350000000000002,-28700.58
0.2436,-28665.09244444444
0.2437,-28629.60488888889
0.24380000000000002,-28594.117333333328
0.2439,-28558.629777777765
0.24400000000000002,-28523.142222222217
0.2441,-28487.65466666667
0.2442,-28452.16711111112
0.24430000000000002,-28416.679555555544
0.2444,-28381.191999999995
0.24450000000000002,-28345.704444444447
0.2446,-28310.216888888885
0.2447,-28274.729333333336
0.24480000000000002,-28239.24177777776
0.2449,-28203.75422222221
0.24500000000000002,-28168.266666666663
0.2451,-28132.779111111115
0.2452,-28097.291555555566
0.24530000000000002,-28061.80399999999
0.2454,-28026.31644444444
0.24550000000000002,-27990.82888888888
0.2456,-27955.34133333333
0.2457,-27919.853777777782
0.24580000000000002,-27884.366222222205
0.2459,-27848.878666666656
0.24600000000000002,-27813.39111111111
0.2461,-27777.90355555556
0.2462,-27742.415999999997
0.24630000000000002,-27706.928444444435
0.2464,-27671.440888888887
0.24650000000000002,-27635.953333333324
0.2466,-27600.465777777776
0.2467,-27564.978222222227
0.24680000000000002,-27529.49066666665
0.2469,-27494.003111111102
0.24700000000000003,-27458.515555555554
0.24710000000000001,-27423.028000000006
0.2472,-27387.540444444443
0.24730000000000002,-27352.05288888888
0.2474,-27316.565333333332
0.24750000000000003,-27281.07777777777
0.24760000000000001,-27245.59022222222
0.2477,-27210.102666666673
0.24780000000000002,-27174.615111111096
0.2479,-27139.127555555548
0.248,-27103.64
0.24810000000000001,-27068.152444444437
0.2482,-27032.66488888889
0.24830000000000002,-26997.177333333326
0.2484,-26961.689777777763
0.2485,-26926.202222222215
0.24860000000000002,-26890.714666666667
0.2487,-26855.22711111112
0.24880000000000002,-26819.73955555554
0.2489,-26784.251999999993
0.249,-26748.764444444445
0.24910000000000002,-26713.276888888882
0.2492,-26677.789333333334
0.24930000000000002,-26642.30177777777
0.2494,-26606.81422222221
0.2495,-26571.32666666666
0.24960000000000002,-26535.839111111112
0.2497,-26500.351555555564
0.24980000000000002,-26464.863999999987
0.2499,-26429.37644444444
0.25,-26393.88888888889
0.2501,-26358.401333333328
0.25020000000000003,-26322.913777777765
0.2503,-26287.426222222202
0.2504,-26251.938666666654
0.2505,-26216.451111111106
0.2506,-26180.963555555558
0.25070000000000003,-26145.47599999998
0.2508,-26109.988444444432
0.2509,-26074.500888888884
0.251,-26039.01333333332
0.2511,-26003.525777777773
0.25120000000000003,-25968.03822222221
0.2513,-25932.550666666648
0.2514,-25897.0631111111
0.2515,-25861.57555555555
0.2516,-25826.088000000003
0.25170000000000003,-25790.600444444426
0.2518,-25755.112888888878
0.2519,-25719.62533333333
0.252,-25684.137777777767
0.2521,-25648.65022222222
0.25220000000000004,-25613.162666666656
0.2523,-25577.675111111093
0.2524,-25542.187555555545
0.2525,-25506.699999999997
0.2526,-25471.21244444445
0.25270000000000004,-25435.72488888887
0.2528,-25400.237333333323
0.2529,-25364.74977777776
0.253,-25329.262222222213
0.2531,-25293.774666666664
0.25320000000000004,-25258.287111111087
0.2533,-25222.79955555554
0.2534,-25187.31199999999
0.2535,-25151.824444444443
0.2536,-25116.33688888888
0.25370000000000004,-25080.849333333317
0.2538,-25045.36177777777
0.2539,-25009.874222222206
0.254,-24974.386666666658
0.2541,-24938.89911111111
0.25420000000000004,-24903.411555555533
0.2543,-24867.923999999985
0.2544,-24832.436444444436
0.2545,-24796.948888888888
0.2546,-24761.461333333325
0.25470000000000004,-24725.973777777763
0.2548,-24690.486222222215
0.2549,-24654.998666666652
0.255,-24619.511111111104
0.2551,-24584.023555555556
0.25520000000000004,-24548.53599999998
0.2553,-24513.04844444443
0.2554,-24477.560888888882
0.2555,-24442.07333333332
0.2556,-24406.58577777777
0.25570000000000004,-24371.09822222221
0.2558,-24335.610666666646
0.2559,-24300.123111111097
0.256,-24264.63555555555
0.2561,-24229.148
0.25620000000000004,-24193.660444444424
0.25630000000000003,-24158.172888888876
0.2564,-24122.685333333327
0.2565,-24087.197777777765
0.2566,-24051.710222222217
0.25670000000000004,-24016.222666666654
0.25680000000000003,-23980.73511111109
0.2569,-23945.247555555543
0.257,-23909.759999999995
0.2571,-23874.272444444447
0.25720000000000004,-23838.78488888887
0.25730000000000003,-23803.29733333332
0.2574,-23767.809777777773
0.2575,-23732.32222222221
0.2576,-23696.834666666662
0.2577,-23661.347111111114
0.25780000000000003,-23625.859555555537
0.2579,-23590.37199999999
0.258,-23554.88444444444
0.2581,-23519.396888888892
0.2582,-23483.90933333333
0.25830000000000003,-23448.421777777767
0.2584,-23412.934222222204
0.2585,-23377.446666666656
0.2586,-23341.959111111108
0.2587,-23306.47155555556
0.25880000000000003,-23270.983999999982
0.2589,-23235.496444444434
0.259,-23200.008888888886
0.2591,-23164.521333333323
0.2592,-23129.033777777775
0.25930000000000003,-23093.546222222212
0.2594,-23058.05866666665
0.2595,-23022.5711111111
0.2596,-22987.083555555553
0.2597,-22951.596000000005
0.25980000000000003,-22916.108444444428
0.2599,-22880.62088888888
0.26,-22845.13333333333
0.2601,-22809.64577777777
0.2602,-22774.15822222222
0.26030000000000003,-22738.670666666643
0.2604,-22703.183111111095
0.2605,-22667.695555555547
0.2606,-22632.208
0.2607,-22596.72044444445
0.26080000000000003,-22561.232888888873
0.2609,-22525.745333333325
0.261,-22490.257777777762
0.2611,-22454.770222222214
0.2612,-22419.282666666666
0.26130000000000003,-22383.79511111109
0.2614,-22348.30755555554
0.2615,-22312.819999999992
0.2616,-22277.332444444444
0.2617,-22241.84488888888
0.26180000000000003,-22206.35733333332
0.2619,-22170.86977777777
0.262,-22135.382222222208
0.2621,-22099.89466666666
0.2622,-22064.40711111111
0.26230000000000003,-22028.919555555534
0.2624,-21993.431999999986
0.2625,-21957.944444444438
0.2626,-21922.45688888889
0.2627,-21886.969333333327
0.26280000000000003,-21851.481777777764
0.2629,-21815.9942222222
0.263,-21780.506666666653
0.2631,-21745.019111111105
0.2632,-21709.531555555557
0.26330000000000003,-21674.04399999998
0.2634,-21638.55644444443
0.2635,-21603.068888888884
0.2636,-21567.58133333332
0.2637,-21532.093777777773
0.26380000000000003,-21496.60622222221
0.2639,-21461.118666666647
0.264,-21425.6311111111
0.2641,-21390.14355555555
0.2642,-21354.656000000003
0.26430000000000003,-21319.168444444425
0.2644,-21283.680888888877
0.2645,-21248.19333333333
0.2646,-21212.705777777766
0.2647,-21177.218222222218
0.26480000000000004,-21141.730666666655
0.2649,-21106.243111111093
0.265,-21070.755555555545
0.2651,-21035.267999999996
0.2652,-20999.78044444445
0.26530000000000004,-20964.29288888887
0.2654,-20928.805333333323
0.2655,-20893.317777777775
0.2656,-20857.830222222212
0.2657,-20822.342666666664
0.26580000000000004,-20786.855111111086
0.2659,-20751.36755555554
0.266,-20715.87999999999
0.2661,-20680.392444444442
0.2662,-20644.90488888888
0.26630000000000004,-20609.417333333316
0.2664,-20573.92977777777
0.2665,-20538.442222222206
0.2666,-20502.954666666657
0.2667,-20467.46711111111
0.26680000000000004,-20431.979555555532
0.2669,-20396.491999999984
0.267,-20361.004444444436
0.2671,-20325.516888888887
0.2672,-20290.029333333325
0.26730000000000004,-20254.541777777762
0.2674,-20219.054222222214
0.2675,-20183.56666666665
0.2676,-20148.079111111103
0.2677,-20112.591555555555
0.26780000000000004,-20077.103999999978
0.2679,-20041.61644444443
0.268,-20006.12888888888
0.2681,-19970.641333333333
0.2682,-19935.15377777777
0.26830000000000004,-19899.666222222208
0.2684,-19864.178666666645
0.2685,-19828.691111111097
0.2686,-19793.20355555555
0.2687,-19757.716
0.26880000000000004,-19722.228444444423
0.26890000000000003,-19686.740888888875
0.269,-19651.253333333327
0.2691,-19615.765777777764
0.2692,-19580.278222222216
0.26930000000000004,-19544.790666666653
0.26940000000000003,-19509.30311111109
0.2695,-19473.815555555542
0.2696,-19438.327999999994
0.2697,-19402.840444444446
0.26980000000000004,-19367.35288888887
0.26990000000000003,-19331.86533333332
0.27,-19296.377777777772
0.2701,-19260.89022222221
0.2702,-19225.40266666666
0.27030000000000004,-19189.9151111111
0.27040000000000003,-19154.427555555536
0.2705,-19118.939999999988
0.2706,-19083.45244444444
0.2707,-19047.96488888889
0.27080000000000004,-19012.477333333314
0.27090000000000003,-18976.989777777766
0.271,-18941.502222222203
0.2711,-18906.014666666655
0.2712,-18870.527111111107
0.2713,-18835.03955555556
0.27140000000000003,-18799.55199999998
0.2715,-18764.064444444433
0.2716,-18728.576888888885
0.2717,-18693.089333333322
0.2718,-18657.601777777774
0.27190000000000003,-18622.11422222221
0.272,-18586.62666666665
0.2721,-18551.1391111111
0.2722,-18515.651555555552
0.2723,-18480.164000000004
0.27240000000000003,-18444.676444444427
0.2725,-18409.18888888888
0.2726,-18373.70133333333
0.2727,-18338.213777777768
0.2728,-18302.72622222222
0.27290000000000003,-18267.238666666657
0.273,-18231.751111111094
0.2731,-18196.263555555546
0.2732,-18160.775999999998
0.2733,-18125.28844444445
0.27340000000000003,-18089.800888888873
0.2735,-18054.313333333324
0.2736,-18018.82577777776
0.2737,-17983.338222222214
0.2738,-17947.850666666665
0.27390000000000003,-17912.363111111088
0.274,-17876.87555555554
0.2741,-17841.38799999999
0.2742,-17805.900444444444
0.2743,-17770.41288888888
0.27440000000000003,-17734.925333333318
0.2745,-17699.43777777777
0.2746,-17663.950222222207
0.2747,-17628.46266666666
0.2748,-17592.97511111111
0.27490000000000003,-17557.487555555534
0.275,-17521.999999999985
0.2751,-17486.512444444437
0.2752,-17451.02488888889
0.2753,-17415.537333333326
0.27540000000000003,-17380.049777777764
0.2755,-17344.562222222215
0.2756,-17309.074666666653
0.2757,-17273.587111111105
0.2758,-17238.099555555556
0.27590000000000003,-17202.61199999998
0.276,-17167.12444444443
0.2761,-17131.636888888883
0.2762,-17096.149333333335
0.2763,-17060.661777777772
0.27640000000000003,-17025.17422222221
0.2765,-16989.686666666646
0.2766,-16954.1991111111
0.2767,-16918.71155555555
0.2768,-16883.224000000002
0.27690000000000003,-16847.736444444425
0.277,-16812.248888888877
0.2771,-16776.76133333333
0.2772,-16741.273777777766
0.2773,-16705.786222222217
0.27740000000000004,-16670.298666666655
0.2775,-16634.811111111092
0.2776,-16599.323555555544
0.2777,-16563.835999999996
0.2778,-16528.348444444448
0.27790000000000004,-16492.86088888887
0.278,-16457.373333333322
0.2781,-16421.885777777774
0.2782,-16386.39822222221
0.2783,-16350.910666666663
0.27840000000000004,-16315.423111111086
0.2785,-16279.935555555538
0.2786,-16244.44799999999
0.2787,-16208.960444444441
0.2788,-16173.472888888893
0.27890000000000004,-16137.985333333316
0.279,-16102.497777777768
0.2791,-16067.010222222205
0.2792,-16031.522666666657
0.2793,-15996.035111111109
0.27940000000000004,-15960.547555555531
0.2795,-15925.059999999983
0.2796,-15889.572444444435
0.2797,-15854.084888888887
0.2798,-15818.597333333324
0.27990000000000004,-15783.109777777761
0.28,-15747.622222222213
0.2801,-15712.13466666665
0.2802,-15676.647111111102
0.2803,-15641.159555555554
0.28040000000000004,-15605.671999999977
0.2805,-15570.184444444429
0.2806,-15534.69688888888
0.2807,-15499.209333333332
0.2808,-15463.72177777777
0.28090000000000004,-15428.234222222207
0.281,-15392.746666666659
0.2811,-15357.259111111096
0.2812,-15321.771555555548
0.2813,-15286.284
0.28140000000000004,-15250.796444444422
0.28150000000000003,-15215.308888888874
0.2816,-15179.821333333326
0.2817,-15144.333777777763
0.2818,-15108.846222222215
0.28190000000000004,-15073.358666666652
0.28200000000000003,-15037.87111111109
0.2821,-15002.383555555542
0.2822,-14966.895999999993
0.2823,-14931.408444444445
0.28240000000000004,-14895.920888888868
0.28250000000000003,-14860.43333333332
0.2826,-14824.945777777772
0.2827,-14789.458222222209
0.2828,-14753.97066666666
0.28290000000000004,-14718.483111111098
0.28300000000000003,-14682.995555555535
0.2831,-14647.507999999987
0.2832,-14612.020444444439
0.2833,-14576.53288888889
0.28340000000000004,-14541.045333333313
0.28350000000000003,-14505.557777777765
0.2836,-14470.070222222217
0.2837,-14434.582666666654
0.2838,-14399.095111111106
0.28390000000000004,-14363.607555555529
0.28400000000000003,-14328.11999999998
0.2841,-14292.632444444433
0.2842,-14257.144888888884
0.2843,-14221.657333333322
0.2844,-14186.169777777774
0.28450000000000003,-14150.68222222221
0.2846,-14115.194666666648
0.2847,-14079.7071111111
0.2848,-14044.219555555552
0.2849,-14008.732000000004
0.28500000000000003,-13973.244444444426
0.2851,-13937.756888888878
0.2852,-13902.26933333333
0.2853,-13866.781777777767
0.2854,-13831.29422222222
0.28550000000000003,-13795.806666666656
0.2856,-13760.319111111094
0.2857,-13724.831555555545
0.2858,-13689.343999999997
0.2859,-13653.85644444445
0.28600000000000003,-13618.368888888872
0.2861,-13582.881333333324
0.2862,-13547.393777777776
0.2863,-13511.906222222213
0.2864,-13476.418666666665
0.28650000000000003,-13440.931111111087
0.2866,-13405.44355555554
0.2867,-13369.955999999991
0.2868,-13334.468444444443
0.2869,-13298.980888888895
0.28700000000000003,-13263.493333333317
0.2871,-13228.00577777777
0.2872,-13192.518222222207
0.2873,-13157.030666666658
0.2874,-13121.54311111111
0.28750000000000003,-13086.055555555533
0.2876,-13050.567999999985
0.2877,-13015.080444444437
0.2878,-12979.592888888888
0.2879,-12944.105333333326
0.28800000000000003,-12908.617777777763
0.2881,-12873.130222222215
0.2882,-12837.642666666652
0.2883,-12802.155111111104
0.2884,-12766.667555555556
0.28850000000000003,-12731.179999999978
0.2886,-12695.69244444443
0.2887,-12660.204888888882
0.2888,-12624.717333333334
0.2889,-12589.229777777771
0.28900000000000003,-12553.742222222209
0.2891,-12518.254666666646
0.2892,-12482.767111111098
0.2893,-12447.27955555555
0.2894,-12411.792000000001
0.28950000000000004,-12376.304444444424
0.2896,-12340.816888888876
0.2897,-12305.329333333328
0.2898,-12269.841777777765
0.2899,-12234.354222222217
0.29000000000000004,-12198.866666666654
0.2901,-12163.379111111091
0.2902,-12127.891555555543
0.2903,-12092.403999999995
0.2904,-12056.916444444447
0.29050000000000004,-12021.42888888887
0.2906,-11985.941333333321
0.2907,-11950.453777777773
0.2908,-11914.96622222221
0.2909,-11879.478666666662
0.29100000000000004,-11843.9911111111
0.2911,-11808.503555555537
0.2912,-11773.015999999989
0.2913,-11737.52844444444
0.2914,-11702.040888888892
0.29150000000000004,-11666.553333333315
0.2916,-11631.065777777767
0.2917,-11595.578222222204
0.2918,-11560.090666666656
0.2919,-11524.603111111108
0.29200000000000004,-11489.11555555553
0.2921,-11453.627999999982
0.2922,-11418.140444444434
0.2923,-11382.652888888886
0.2924,-11347.165333333323
0.29250000000000004,-11311.67777777776
0.2926,-11276.190222222212
0.2927,-11240.70266666665
0.2928,-11205.215111111102
0.2929,-11169.727555555553
0.29300000000000004,-11134.239999999976
0.2931,-11098.752444444428
0.2932,-11063.26488888888
0.2933,-11027.777333333332
0.2934,-10992.289777777769
0.29350000000000004,-10956.802222222206
0.2936,-10921.314666666658
0.2937,-10885.827111111095
0.2938,-10850.339555555547
0.2939,-10814.851999999999
0.29400000000000004,-10779.364444444422
0.29410000000000003,-10743.876888888874
0.2942,-10708.389333333325
0.2943,-10672.901777777777
0.2944,-10637.414222222214
0.29450000000000004,-10601.926666666652
0.29460000000000003,-10566.439111111089
0.2947,-10530.95155555554
0.2948,-10495.463999999993
0.2949,-10459.976444444444
0.29500000000000004,-10424.488888888867
0.29510000000000003,-10389.001333333319
0.2952,-10353.51377777777
0.2953,-10318.026222222208
0.2954,-10282.53866666666
0.29550000000000004,-10247.051111111097
0.29560000000000003,-10211.563555555535
0.2957,-10176.075999999986
0.2958,-10140.588444444438
0.2959,-10105.10088888889
0.29600000000000004,-10069.613333333313
0.29610000000000003,-10034.125777777765
0.2962,-9998.638222222216
0.2963,-9963.150666666654
0.2964,-9927.663111111106
0.29650000000000004,-9892.175555555528
0.29660000000000003,-9856.68799999998
0.2967,-9821.200444444432
0.2968,-9785.712888888884
0.2969,-9750.225333333336
0.29700000000000004,-9714.737777777758
0.29710000000000003,-9679.25022222221
0.2972,-9643.762666666647
0.2973,-9608.2751111111
0.2974,-9572.787555555551
0.2975,-9537.300000000003
0.29760000000000003,-9501.812444444426
0.2977,-9466.324888888877
0.2978,-9430.83733333333
0.2979,-9395.349777777767
0.298,-9359.862222222218
0.29810000000000003,-9324.374666666656
0.2982,-9288.887111111093
0.2983,-9253.399555555545
0.2984,-9217.911999999997
0.2985,-9182.424444444448
0.29860000000000003,-9146.936888888871
0.2987,-9111.449333333323
0.2988,-9075.961777777775
0.2989,-9040.474222222212
0.299,-9004.986666666664
0.29910000000000003,-8969.499111111101
0.2992,-8934.011555555539
0.2993,-8898.52399999999
0.2994,-8863.036444444442
0.2995,-8827.548888888894
0.29960000000000003,-8792.061333333317
0.2997,-8756.573777777769
0.2998,-8721.086222222206
0.2999,-8685.598666666658
0.3,-8650.11111111111
0.30010000000000003,-8614.623555555532
0.3002,-8579.135999999984
0.3003,-8543.648444444436
0.3004,-8508.160888888888
0.3005,-8472.673333333325
0.30060000000000003,-8437.185777777762
0.3007,-8401.698222222214
0.3008,-8366.210666666651
0.3009,-8330.723111111103
0.301,-8295.235555555555
0.30110000000000003,-8259.747999999978
0.3012,-8224.26044444443
0.3013,-8188.772888888881
0.3014,-8153.285333333333
0.3015,-8117.7977777777705
0.30160000000000003,-8082.310222222208
0.3017,-8046.82266666666
0.3018,-8011.335111111097
0.3019,-7975.847555555549
0.302,-7940.360000000001
0.30210000000000004,-7904.872444444423
0.3022,-7869.384888888875
0.3023,-7833.897333333327
0.3024,-7798.409777777764
0.3025,-7762.922222222216
0.30260000000000004,-7727.434666666653
0.3027,-7691.947111111091
0.3028,-7656.4595555555425
0.3029,-7620.971999999994
0.303,-7585.484444444446
0.30310000000000004,-7549.996888888869
0.3032,-7514.509333333321
0.3033,-7479.0217777777725
0.3034,-7443.53422222221
0.3035,-7408.046666666662
0.30360000000000004,-7372.559111111099
0.3037,-7337.071555555536
0.3038,-7301.583999999988
0.3039,-7266.09644444444
0.304,-7230.608888888892
0.30410000000000004,-7195.121333333314
0.3042,-7159.633777777766
0.3043,-7124.146222222218
